序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
886,600530,交大昂立,2025-01-07,普通席位卖出，成功率46.70%,4.73,-10.076,-1040127.0,4309976.0,5350103.0,9660079.0,45136025.0,-2.304427560912,21.402148283993,1.2314,3665371600.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-4.4397463,-8.66807611,2.1141649,-3.17124736
887,600530,交大昂立,2025-01-03,普通席位买入，成功率47.46%,5.84,9.9812,-52374840.26,44991368.74,97366209.0,142357577.74,694592296.0,-7.540371605273,20.495127653993,15.7471,4525532800.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-9.93150685,-19.00684932,-18.66438356,-16.43835616
888,600530,交大昂立,2025-01-03,普通席位买入，成功率46.17%,5.84,9.9812,2893003.75,102503342.75,99610339.0,202113681.75,808736601.0,0.357718909522,24.991286594435,15.7471,4525532800.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-9.93150685,-19.00684932,-18.66438356,-16.43835616
889,600539,狮头股份,2025-01-22,普通席位卖出，成功率29.39%,7.07,-9.9363,-27079193.92,59389534.52,86468728.44,145858262.96,823706165.0,-3.287482244351,17.707559947667,15.2452,1626100000.0,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-3.81895332,1.13154173,11.31541726,20.93352192
890,600539,狮头股份,2025-01-20,卖一主卖，成功率43.80%,8.72,-10.0103,-25894746.05,47797804.47,73692550.52,121490354.99,502734775.0,-5.150776778869,24.16589443012,24.1129,2005600000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-9.97706422,-18.92201835,-13.0733945,-1.72018349
891,600539,狮头股份,2025-01-20,卖一主卖，成功率43.80%,8.72,-10.0103,-25894746.05,47797804.47,73692550.52,121490354.99,502734775.0,-5.150776778869,24.16589443012,24.1129,2005600000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-9.97706422,-18.92201835,-13.0733945,-1.72018349
892,600539,狮头股份,2025-01-16,买一主买，成功率40.64%,8.81,9.9875,25917637.0,60541851.0,34624214.0,95166065.0,177037500.0,14.639631151592,53.754749699922,7.3185,2026300000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.98864926,-1.0215664,-22.81498297,-7.49148695
893,600545,卓郎智能,2025-01-16,普通席位买入，成功率44.92%,2.89,9.8859,55800639.0,126915119.0,71114480.0,198029599.0,1101822282.0,5.064395584623,17.972916525208,9.3024,5167066321.58,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-4.84429066,-6.2283737,-5.53633218,-6.2283737
894,600545,卓郎智能,2025-01-14,普通席位买入，成功率48.87%,2.5,10.1322,36833965.0,50407612.0,13573647.0,63981259.0,191899379.0,19.19441594441,33.341045361069,4.3461,4469780555.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,5.2,15.6,4.0,2.4
895,600556,天下秀,2025-01-22,普通席位卖出，成功率32.95%,5.16,-4.9724,-362585915.1,307675368.0,670261283.1,977936651.1,5043250288.0,-7.189528466647,19.390999757179,10.7285,9327977832.72,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.58139535,2.51937984,6.97674419,18.21705426
896,600556,天下秀,2025-01-17,普通席位买入，成功率38.32%,6.7,5.6782,176521323.05,576669091.53,400147768.48,976816860.01,3762451865.0,4.691656647945,25.96224204479,31.226,12111909201.4,有价格涨跌幅限制的日换手率达到20%的前五只证券,-10.0,-18.95522388,-21.04477612,-14.32835821
897,600556,天下秀,2025-01-16,买一主买，成功率39.27%,6.34,10.0694,-94498328.6,301845179.0,396343507.6,698188686.6,1370442064.0,-6.895463229156,50.946238804299,11.3865,11461120050.28,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,5.67823344,-4.88958991,-18.13880126,-11.04100946
898,600556,天下秀,2025-01-16,买一主买，成功率39.27%,6.34,10.0694,-94411928.6,301845179.0,396257107.6,698102286.6,1303145104.0,-7.244928313064,53.570572030481,11.3865,11461120050.28,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,5.67823344,-4.88958991,-18.13880126,-11.04100946
899,600556,天下秀,2025-01-14,买一主买，成功率49.71%,5.24,10.084,53834636.0,78368396.0,24533760.0,102902156.0,163873250.0,32.851387276447,62.793748216991,1.7349,9472597644.08,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.92366412,20.99236641,3.6259542,1.90839695
900,600558,大西洋,2025-01-21,普通席位买入，成功率68.70%,4.49,10.049,13656335.0,23303549.0,9647214.0,32950763.0,56426894.0,24.201819437377,58.395493113621,1.4001,4030245691.19,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-2.44988864,-5.12249443,-4.00890869,-0.8908686
901,600575,淮河能源,2025-01-02,1家机构卖出，成功率31.93%,3.57,-10.0756,-36591548.76,41392326.0,77983874.76,119376200.76,652227229.0,-5.610245499272,18.302854504101,4.6542,13873952002.05,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,3.08123249,-4.20168067,-7.56302521,-8.96358543
902,600579,中化装备,2025-01-24,普通席位卖出，成功率32.88%,9.27,-10.0,-4347248.0,32211105.0,36558353.0,68769458.0,445270437.0,-0.976316332449,15.44442484512,9.5919,4585983567.93,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-9.16936354,-10.89536138,-0.21574973,-1.29449838
903,600579,中化装备,2025-01-23,普通席位买入，成功率34.03%,10.3,1.0795,12506624.79,61807153.79,49300529.0,111107682.79,1002749143.0,1.247233655327,11.080306930763,18.7612,5095537297.7,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-10.0,-18.25242718,-18.34951456,-13.98058252
904,600579,中化装备,2025-01-22,普通席位买入，成功率41.51%,10.19,10.0432,-74206815.43,47164004.0,121370819.43,168534823.43,871752110.0,-8.512375775035,19.332883912377,18.1445,5041118938.21,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,1.0794897,-9.02845927,-16.87929342,-8.93032385
905,600579,中化装备,2025-01-22,买一主买，成功率43.49%,10.19,10.0432,-40360675.43,91649463.0,132010138.43,223659601.43,1095005556.0,-3.68588772987,20.425430739093,18.1445,5041118938.21,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.0794897,-9.02845927,-16.87929342,-8.93032385
906,600579,中化装备,2025-01-10,普通席位卖出，成功率37.02%,8.54,-10.0105,-10306562.46,35607470.54,45914033.0,81521503.54,451442274.0,-2.283029980484,18.058012781497,10.2283,4224843545.86,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-7.61124122,1.63934426,-2.92740047,8.54800937
907,600579,中化装备,2025-01-07,西藏自治区资金卖出，成功率31.24%,9.78,-10.0276,11090556.8,131297894.0,120207337.2,251505231.2,1979637016.0,0.560231835956,12.704613480515,14.4677,4838286871.02,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-4.39672802,-2.96523517,-11.24744376,-5.31697342
908,600579,中化装备,2025-01-07,普通席位卖出，成功率20.90%,9.78,-10.0276,7493026.33,54818684.0,47325657.67,102144341.67,705131365.0,1.062642608445,14.485859903566,14.4677,4838286871.02,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-4.39672802,-2.96523517,-11.24744376,-5.31697342
909,600579,中化装备,2025-01-02,普通席位买入，成功率42.08%,13.42,10.0,-3400696.13,202326643.77,205727339.9,408053983.67,2583976474.0,-0.131607085599,15.791706610948,23.4672,6639039857.78,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-9.98509687,-19.00149031,-29.28464978,-36.51266766
910,600590,泰豪科技,2025-01-07,普通席位买入，成功率47.93%,4.92,10.0671,10737866.54,23240212.0,12502345.46,35742557.46,105692427.0,10.159542026601,33.817519830442,2.6277,4150362053.16,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2.84552846,2.23577236,-0.20325203,-1.42276423
911,600590,泰豪科技,2025-01-02,卖一主卖，成功率36.75%,4.97,-8.3026,-41528443.85,114415769.8,155944213.65,270359983.45,1812629235.0,-2.291061130877,14.91534938473,7.4638,4192540529.31,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-6.84104628,-10.06036217,1.20724346,-0.20120724
912,600601,方正科技,2025-01-10,买一主买，成功率45.81%,5.24,10.084,217503763.76,560939991.39,343436227.63,904376219.02,3902938313.0,5.572820944557,23.171675965456,17.9506,21852336823.88,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-7.82442748,1.33587786,6.87022901,1.52671756
913,600601,方正科技,2025-01-10,买一主买，成功率46.00%,5.24,10.084,323517937.28,678411008.91,354893071.63,1033304080.54,4565102848.0,7.086761197981,22.634847777695,17.9506,21852336823.88,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-7.82442748,1.33587786,6.87022901,1.52671756
914,600602,云赛智联,2025-01-02,普通席位买入，成功率38.55%,16.39,3.603,4011346.98,132543078.33,128531731.35,261074809.68,2195881747.0,0.182675910735,11.889292765272,12.6284,17803797476.72,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-10.00610128,-18.97498475,-20.74435631,-19.7071385
915,600609,金杯汽车,2025-01-03,2家机构卖出，成功率39.49%,6.35,-10.0567,-10635569.46,68384100.54,79019670.0,147403770.54,447963736.0,-2.37420322345,32.90529091846,5.1851,8326123543.3,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.94488189,2.20472441,-3.62204724,2.83464567
916,600618,氯碱化工,2025-01-06,普通席位买入，成功率43.82%,11.98,10.0092,37886498.05,138985936.98,101099438.93,240085375.91,1264528529.0,2.996096741286,18.986157322988,9.9495,9234336992.48,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-1.83639399,-4.1736227,-3.17195326,-7.0951586
917,600622,光大嘉宝,2025-01-22,普通席位卖出，成功率37.96%,2.94,-10.0917,-11095398.2,24666347.89,35761746.09,60428093.98,334618738.0,-3.315832898754,18.05878963658,7.4062,4409075081.88,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,9.86394558,4.42176871,5.44217687,20.06802721
918,600622,光大嘉宝,2025-01-17,普通席位买入，成功率57.58%,3.39,10.0649,-16119335.8,56709379.2,72828715.0,129538094.2,406463395.0,-3.965753373683,31.869559668467,8.2192,5083933512.78,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-4.71976401,-3.53982301,-9.43952802,-1.47492625
919,600636,国新文化,2025-01-23,卖一主卖，成功率33.41%,7.43,-3.881,-4351749.98,42976562.07,47328312.05,90304874.12,353444101.0,-1.231241366793,25.549973493545,9.199,3259071438.86,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.0,-0.80753701,5.78734859,13.1897712
920,600636,国新文化,2025-01-22,普通席位卖出，成功率27.04%,7.73,-10.0116,-6790032.0,3204085.0,9994117.0,13198202.0,16453305.0,-41.268498942918,80.216114634719,0.4853,3390662479.46,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-3.88098318,-3.88098318,0.25873221,7.89133247
921,600636,国新文化,2025-01-20,买一主买，成功率35.55%,9.54,10.0346,32743290.54,42542208.54,9798918.0,52341126.54,60661895.0,53.976702409313,86.283368727601,1.4511,4184595091.08,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-9.95807128,-18.97274633,-22.74633124,-12.99790356
922,600650,锦江在线,2025-01-10,普通席位买入，成功率39.32%,14.39,10.0153,17091908.7,43703720.7,26611812.0,70315532.7,329708452.0,5.183946179214,21.326578761772,6.0132,5718238948.738,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-0.76441974,4.03057679,1.45934677,-2.2237665
923,600657,信达地产,2025-01-10,普通席位买入，成功率45.18%,4.37,10.0756,25150465.0,37318503.0,12168038.0,49486541.0,93723201.0,26.83483356485,52.80073714085,0.7526,12462709460.15,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2.51716247,3.89016018,9.15331808,1.14416476
924,600664,哈药股份,2025-01-13,普通席位卖出，成功率39.47%,3.65,-7.8283,-39580262.25,253507966.59,293088228.84,546596195.43,3234418091.0,-1.223721273392,16.899367368459,7.0338,9192561047.4,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,4.10958904,6.02739726,4.65753425,1.64383562
925,600664,哈药股份,2025-01-10,普通席位卖出，成功率35.78%,3.96,-10.0,-83114631.32,59078209.0,142192840.32,201271049.32,1097717815.0,-7.57158444404,18.335408842754,10.726,9973299108.96,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-7.82828283,-4.04040404,-4.7979798,-6.31313131
926,600664,哈药股份,2025-01-06,西藏自治区资金买入，成功率37.10%,4.73,10.0,-155784978.16,148137411.7,303922389.86,452059801.56,2433182066.0,-6.402520400625,18.578955018486,10.3965,11912551713.48,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-6.7653277,0.0,-22.83298097,-19.23890063
927,600673,东阳光,2025-01-15,2家机构卖出，成功率49.94%,11.47,-9.0404,-62175192.07,222669094.51,284844286.58,507513381.09,1383779570.0,-4.49314279658,36.675883362695,3.9092,34427869422.69,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,4.53356582,5.57977332,8.28247602,-6.27724499
928,600673,东阳光,2025-01-07,普通席位买入，成功率43.28%,12.31,10.0089,52248349.4,236743503.4,184495154.0,421238657.4,1612700687.0,3.239804498204,26.120076762887,4.638,36949178081.37,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,5.19902518,2.76198213,2.43704305,-2.03086921
929,600693,东百集团,2025-01-20,普通席位买入，成功率39.26%,7.67,10.043,86384141.08,176310220.1,89926079.02,266236299.12,1206773249.0,7.158274443984,22.061833019635,18.5935,6664867837.94,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,5.86701434,-2.47718383,-19.81747066,-21.51238592
930,600693,东百集团,2025-01-16,西藏自治区资金买入，成功率32.01%,7.22,10.061,-1317702.47999999,81162813.18,82480515.66,163643328.84,1202963236.0,-0.109538050754,13.603352450249,20.1631,6273839086.04,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-3.46260388,6.23268698,-1.80055402,-17.45152355
931,600693,东百集团,2025-01-10,西藏自治区资金卖出，成功率30.72%,6.62,-10.0543,1141816.83,65803837.0,64662020.17,130465857.17,856091954.0,0.133375489007,15.239701361567,13.9912,5752467416.84,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-4.07854985,-1.20845921,5.28700906,1.51057402
932,600693,东百集团,2025-01-09,西藏自治区资金卖出，成功率34.03%,7.36,-2.5166,11213640.44,112591083.44,101377443.0,213968526.44,1400681733.0,0.800584470819,15.27602747997,22.7478,6395492475.52,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-10.05434783,-13.72282609,-1.90217391,-3.66847826
933,600693,东百集团,2025-01-08,西藏自治区资金买入，成功率33.06%,7.55,10.0583,-32468163.28,98893951.92,131362115.2,230256067.12,1418767753.0,-2.288476264797,16.229299448985,24.3611,6560593504.1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-2.51655629,-12.31788079,-13.11258278,-0.92715232
934,600693,东百集团,2025-01-08,西藏自治区资金买入，成功率33.06%,7.55,10.0583,-32468163.28,98893951.92,131362115.2,230256067.12,1418767753.0,-2.288476264797,16.229299448985,24.3611,6560593504.1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-2.51655629,-12.31788079,-13.11258278,-0.92715232
935,600693,东百集团,2025-01-06,普通席位卖出，成功率33.55%,7.62,-10.0354,-16805990.0,67410618.0,84216608.0,151627226.0,923295167.0,-1.820218560724,16.422400053568,13.3745,6621420198.84,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-9.97375328,-0.91863517,-16.66666667,0.65616798
936,600693,东百集团,2025-01-06,普通席位卖出，成功率33.55%,7.62,-10.0354,-16805990.0,67410618.0,84216608.0,151627226.0,923295167.0,-1.820218560724,16.422400053568,13.3745,6621420198.84,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-9.97375328,-0.91863517,-16.66666667,0.65616798
937,600693,东百集团,2025-01-03,普通席位买入，成功率35.22%,8.47,10.0,-33169651.64,175539331.46,208708983.1,384248314.56,1825288505.0,-1.817227882011,21.051374262613,25.279,7360030063.54,有价格涨跌幅限制的日换手率达到20%的前五只证券,-10.03541913,-19.00826446,-21.84179457,-17.70956316
938,600693,东百集团,2025-01-03,2家机构买入，成功率24.64%,8.47,10.0,-100.0,6410600300.0,6410600400.0,12821200700.0,6410600400.0,-1.559916e-06,199.999998440084,25.279,7360030063.54,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,-10.03541913,-19.00826446,-21.84179457,-17.70956316
